CustomerID,Frecuencia,monto,Precio ,Recencia,Pais
15637,1,7,0.29,52,United Kingdom
15640,14,89,1.86,4,United Kingdom
15641,4,50,1.11,105,United Kingdom
15643,2,15,9.10,191,United Kingdom
15644,4,26,1.77,166,United Kingdom
15645,1,113,3.64,18,United Kingdom
15646,2,18,2.95,246,United Kingdom
15648,2,35,2.95,204,United Kingdom
15651,2,47,2.83,36,United Kingdom
15652,1,65,2.10,91,United Kingdom
15653,1,415,0.72,92,United Kingdom
15654,2,197,2.48,9,United Kingdom
15655,1,33,1.82,243,United Kingdom
15656,3,30,4.16,45,United Kingdom
15658,5,18,6.67,197,United Kingdom
15660,4,34,1.28,85,United Kingdom
15663,1,15,1.25,106,United Kingdom
15664,1,56,1.99,50,United Kingdom
15665,2,179,1.23,168,United Kingdom
15667,1,41,3.45,39,United Kingdom
15669,1,26,12.75,263,United Kingdom
15670,1,36,3.95,296,United Kingdom
15671,6,26,3.60,25,United Kingdom
15673,4,117,2.39,88,United Kingdom
15674,4,53,2.20,73,United Kingdom
15675,3,17,1.74,81,United Kingdom
15676,5,82,5.00,9,United Kingdom
15677,1,45,3.21,49,United Kingdom
15679,1,45,0.47,30,United Kingdom
15680,3,92,2.03,9,United Kingdom
15681,3,44,1.33,25,United Kingdom
15683,1,15,3.75,117,United Kingdom
15687,7,45,4.22,23,United Kingdom
15690,2,15,0.82,4,United Kingdom
15694,9,142,6.03,8,United Kingdom
15695,2,21,2.45,266,United Kingdom
15696,10,21,10.09,33,United Kingdom
15699,1,43,5.34,17,United Kingdom
15700,1,70,1.95,173,United Kingdom
15701,3,69,1.94,2,United Kingdom
15703,1,15,1.25,264,United Kingdom
15704,3,136,2.52,140,United Kingdom
15705,1,16,7.95,201,United Kingdom
15706,4,23,5.24,59,United Kingdom
15707,4,29,1.33,35,United Kingdom
15708,8,59,3.90,40,United Kingdom
15709,1,17,0.85,283,United Kingdom
15712,3,45,2.06,9,United Kingdom
15714,2,25,1.80,11,United Kingdom
15716,4,64,1.64,145,United Kingdom
15717,1,68,3.10,234,United Kingdom
15719,13,37,1.84,32,United Kingdom
15720,1,80,1.48,24,United Kingdom
15721,1,70,1.84,11,United Kingdom
15722,4,54,4.61,35,United Kingdom
15723,1,13,0.86,364,United Kingdom
15724,1,13,1.65,201,United Kingdom
15725,1,61,1.54,15,United Kingdom
15727,6,61,2.15,16,United Kingdom
15729,1,55,2.75,212,United Kingdom
15730,2,48,2.27,65,United Kingdom
15733,1,18,2.95,282,United Kingdom
15734,2,88,8.13,114,United Kingdom
15737,6,43,3.76,22,United Kingdom
15738,10,50,2.04,18,United Kingdom
15739,1,30,3.75,66,United Kingdom
15740,1,59,3.68,49,United Kingdom
15743,4,33,3.94,16,United Kingdom
15745,3,59,4.02,19,United Kingdom
15746,1,37,1.84,134,United Kingdom
15747,3,39,1.91,12,United Kingdom
15748,1,36,2.58,40,United Kingdom
15749,2,809,2.33,235,United Kingdom
15750,8,37,2.22,2,United Kingdom
15752,7,55,1.24,39,United Kingdom
15754,3,25,2.86,51,United Kingdom
15755,7,37,1.96,10,United Kingdom
15756,4,16,2.12,61,United Kingdom
15757,2,25,2.33,65,United Kingdom
15759,2,43,6.38,218,United Kingdom
15762,1,17,16.95,77,United Kingdom
15763,3,43,8.57,31,United Kingdom
15764,5,77,3.14,88,United Kingdom
15766,1,16,7.95,64,United Kingdom
15768,2,15,1.04,115,United Kingdom
15769,13,476,2.12,40,United Kingdom
15773,1,64,0.89,5,United Kingdom
15774,1,24,4.83,68,United Kingdom
15776,1,42,1.08,133,United Kingdom
15777,1,104,2.09,241,United Kingdom
15780,3,19,2.08,183,United Kingdom
15781,2,12,4.45,134,United Kingdom
15782,3,114,4.05,9,United Kingdom
15785,5,57,2.29,29,United Kingdom
15786,4,136,4.09,43,United Kingdom
15787,3,39,2.04,26,United Kingdom
15789,1,16,1.95,358,United Kingdom
15790,1,17,1.85,10,United Kingdom
15791,2,75,2.69,43,United Kingdom
15795,1,113,1.73,149,United Kingdom
15796,8,34,8.69,1,United Kingdom
15797,2,331,2.55,214,United Kingdom
15799,3,27,0.89,75,United Kingdom
15800,2,27,1.35,107,United Kingdom
15801,2,58,3.19,60,United Kingdom
15802,1,-451,451.42,142,United Kingdom
15803,1,93,1.01,51,United Kingdom
15804,11,15,13.23,11,United Kingdom
15805,11,52,2.25,23,United Kingdom
15806,2,39,0.72,157,United Kingdom
15807,2,54,4.82,50,United Kingdom
15808,4,86,3.12,306,United Kingdom
15809,4,9,1.60,35,United Kingdom
15810,4,30,1.31,79,United Kingdom
15811,6,45,2.07,22,United Kingdom
15812,2,11,5.60,151,United Kingdom
15813,2,100,1.44,207,United Kingdom
15814,4,56,4.90,16,United Kingdom
15815,4,67,2.95,140,United Kingdom
15819,3,80,1.46,49,United Kingdom
15820,1,45,1.68,319,United Kingdom
15821,2,27,2.45,44,United Kingdom
15822,2,14,1.60,3,United Kingdom
15823,1,-331,3.24,337,United Kingdom
15826,3,81,1.73,56,United Kingdom
15827,11,21,5.51,73,United Kingdom
15829,1,62,0.89,140,United Kingdom
15830,1,87,1.53,37,United Kingdom
15831,2,45,0.80,58,United Kingdom
15832,1,128,1.59,254,United Kingdom
15834,3,61,1.89,70,United Kingdom
15835,4,23,2.46,44,United Kingdom
15837,1,107,3.05,64,United Kingdom
15838,8,316,1.62,25,United Kingdom
15839,2,51,2.21,80,United Kingdom
15840,1,63,1.17,172,United Kingdom
15841,4,21,1.14,64,United Kingdom
15843,1,13,12.75,303,United Kingdom
15844,1,10,0.85,46,United Kingdom
15845,8,54,2.33,17,United Kingdom
15847,2,27,2.95,38,United Kingdom
15850,2,17,1.44,19,United Kingdom
15852,1,22,3.73,197,United Kingdom
15853,1,13,1.67,51,United Kingdom
15854,5,64,3.58,4,United Kingdom
15855,4,19,1.48,136,United Kingdom
15856,23,72,1.65,4,United Kingdom
15858,5,46,1.19,15,United Kingdom
15860,7,13,3.37,40,United Kingdom
15861,7,48,1.19,12,United Kingdom
15862,4,37,2.07,8,United Kingdom
15863,1,5,2.67,25,United Kingdom
15864,3,191,1.33,26,United Kingdom
15865,2,34,3.04,88,United Kingdom
15866,1,22,1.46,101,United Kingdom
15867,16,31,3.51,5,United Kingdom
15869,1,10,1.65,277,United Kingdom
15870,1,31,1.19,32,United Kingdom
15872,1,64,2.56,14,United Kingdom
15874,8,106,6.42,63,United Kingdom
15877,2,19,2.88,1,United Kingdom
15880,1,40,1.76,369,United Kingdom
15881,3,10,2.83,312,United Kingdom
15882,3,22,1.48,198,United Kingdom
15883,2,23,4.78,2,United Kingdom
15885,1,101,4.20,93,United Kingdom
15886,1,30,5.95,60,United Kingdom
15888,1,1,1.45,80,United Kingdom
15889,2,11,0.85,156,United Kingdom
15891,1,53,1.66,226,United Kingdom
15894,1,13,0.75,369,United Kingdom
15895,1,4,1.25,149,United Kingdom
15897,1,24,0.58,194,United Kingdom
15898,2,51,4.72,1,United Kingdom
15900,1,92,2.23,23,United Kingdom
15901,3,17,1.04,16,United Kingdom
15903,5,83,1.16,26,United Kingdom
15904,1,9,1.55,8,United Kingdom
15906,5,48,5.60,19,United Kingdom
15907,3,60,3.28,3,United Kingdom
15910,8,24,1.59,0,United Kingdom
15912,1,3,1.68,233,United Kingdom
15916,8,28,3.72,16,United Kingdom
15917,1,25,4.91,247,United Kingdom
15918,1,41,2.91,271,United Kingdom
15919,2,36,1.31,19,United Kingdom
15920,1,19,3.79,154,United Kingdom
15921,1,93,3.56,172,United Kingdom
15922,1,71,5.04,373,United Kingdom
15923,1,10,0.21,372,United Kingdom
15925,1,97,2.78,194,United Kingdom
15930,1,54,3.41,67,United Kingdom
15932,6,29,0.98,4,United Kingdom
15933,3,35,1.66,21,United Kingdom
15935,1,26,0.92,239,United Kingdom
15938,1,78,3.53,201,United Kingdom
15939,8,123,2.37,107,United Kingdom
15940,1,36,8.95,311,United Kingdom
15942,1,41,1.13,133,United Kingdom
15944,1,175,10.95,276,United Kingdom
15947,1,213,2.05,82,United Kingdom
15948,2,53,2.26,8,United Kingdom
15949,1,17,1.45,71,United Kingdom
15950,5,37,2.62,1,United Kingdom
15951,2,47,3.39,8,United Kingdom
15952,4,19,2.92,33,United Kingdom
15953,6,25,2.06,25,United Kingdom
15955,7,44,2.88,24,United Kingdom
15957,1,44,1.76,31,United Kingdom
15963,1,15,4.95,19,United Kingdom
15965,4,20,1.97,17,United Kingdom
15967,2,31,2.23,23,United Kingdom
15969,2,17,2.30,49,United Kingdom
15970,1,66,3.01,303,United Kingdom
15971,5,107,2.09,67,United Kingdom
15974,6,50,3.26,95,United Kingdom
15975,1,42,1.17,84,United Kingdom
15976,2,21,2.07,165,United Kingdom
15977,2,48,1.11,17,United Kingdom
15978,1,187,1.42,77,United Kingdom
15980,2,113,4.94,88,United Kingdom
15981,4,92,2.12,77,United Kingdom
15983,4,28,2.17,22,United Kingdom
15984,7,44,2.69,4,United Kingdom
15985,1,195,0.61,236,United Kingdom
15986,1,20,1.65,30,United Kingdom
15987,4,18,1.08,12,United Kingdom
15988,1,36,6.05,19,United Kingdom
15990,2,43,1.81,44,United Kingdom
15993,7,35,1.27,8,United Kingdom
15994,1,36,2.12,54,United Kingdom
15996,5,28,3.49,116,United Kingdom
15998,5,73,1.73,36,United Kingdom
16003,5,36,2.86,29,United Kingdom
16005,4,22,2.93,12,United Kingdom
16006,1,10,0.85,211,United Kingdom
16007,4,38,1.62,47,United Kingdom
16009,2,71,5.78,43,United Kingdom
16010,3,12,1.90,245,United Kingdom
16011,13,33,2.25,8,United Kingdom
16012,3,24,2.68,35,United Kingdom
16013,14,181,2.93,7,United Kingdom
16014,2,20,2.34,152,United Kingdom
16015,3,17,1.05,3,United Kingdom
16016,7,21,3.62,3,United Kingdom
16017,1,28,1.25,47,United Kingdom
16018,2,72,4.32,39,United Kingdom
16019,7,61,1.34,46,United Kingdom
16020,2,27,2.56,16,United Kingdom
16022,1,78,2.37,260,United Kingdom
16023,2,54,5.01,192,United Kingdom
16024,1,55,0.50,12,United Kingdom
16025,1,48,1.14,29,United Kingdom
16026,1,14,1.58,43,United Kingdom
16027,1,79,0.55,302,United Kingdom
16029,30,208,4.05,44,United Kingdom
16030,1,39,1.39,309,United Kingdom
16031,2,23,1.90,92,United Kingdom
16033,19,56,2.55,5,United Kingdom
16034,2,14,3.08,208,United Kingdom
16036,2,55,3.30,87,United Kingdom
16037,3,20,2.52,269,United Kingdom
16038,1,41,0.85,201,United Kingdom
16040,3,51,1.79,65,United Kingdom
16042,5,37,2.76,22,United Kingdom
16043,3,14,6.21,37,United Kingdom
16045,3,62,1.58,119,United Kingdom
16048,1,101,2.10,373,United Kingdom
16049,3,38,1.80,40,United Kingdom
16052,1,36,2.58,54,United Kingdom
16053,2,63,1.89,32,United Kingdom
16054,1,79,2.93,145,United Kingdom
16055,1,45,8.95,220,United Kingdom
16056,1,75,2.14,45,United Kingdom
16057,4,74,5.24,16,United Kingdom
16059,5,44,2.37,71,United Kingdom
16062,4,17,1.99,9,United Kingdom
16063,1,33,0.61,260,United Kingdom
16065,1,31,2.09,365,United Kingdom
16066,5,47,5.88,16,United Kingdom
16070,2,32,1.22,22,United Kingdom
16071,1,15,3.75,44,United Kingdom
16072,1,49,3.06,288,United Kingdom
16076,4,47,1.15,22,United Kingdom
16079,1,50,0.42,40,United Kingdom
16080,2,13,1.15,81,United Kingdom
16081,3,90,1.57,56,United Kingdom
16083,1,30,1.25,360,United Kingdom
16084,1,12,0.83,299,United Kingdom
16085,5,19,2.16,23,United Kingdom
16086,2,37,2.45,59,United Kingdom
16091,1,42,2.08,154,United Kingdom
16092,5,0,1.88,98,United Kingdom
16094,2,43,0.68,29,United Kingdom
16096,1,49,1.12,264,United Kingdom
16098,4,23,3.03,128,United Kingdom
16099,2,25,2.92,50,United Kingdom
16101,1,68,0.99,70,United Kingdom
16102,3,41,3.70,42,United Kingdom
16103,3,38,5.26,157,United Kingdom
16104,1,37,1.48,61,United Kingdom
16105,1,11,0.42,248,United Kingdom
16106,1,17,1.45,65,United Kingdom
16107,2,68,3.52,89,United Kingdom
16108,1,32,1.35,84,United Kingdom
16110,3,58,2.48,45,United Kingdom
16112,4,15,0.56,143,United Kingdom
16113,1,26,2.34,183,United Kingdom
16114,1,18,2.95,170,United Kingdom
16115,8,16,1.47,9,United Kingdom
16116,1,94,3.77,211,United Kingdom
16117,1,32,1.79,189,United Kingdom
16119,2,30,1.26,8,United Kingdom
16120,4,22,1.55,59,United Kingdom
16121,2,41,1.80,57,United Kingdom
16122,2,32,2.04,112,United Kingdom
16123,1,15,4.95,51,United Kingdom
16124,1,52,6.45,317,United Kingdom
16125,1,51,2.55,367,United Kingdom
16126,4,248,4.24,29,United Kingdom
16127,1,102,2.18,39,United Kingdom
16128,4,42,3.07,17,United Kingdom
16131,4,143,1.50,51,United Kingdom
16133,27,44,3.38,3,United Kingdom
16134,2,54,2.41,21,United Kingdom
16135,1,25,2.10,262,United Kingdom
16136,2,66,2.94,59,United Kingdom
16139,3,23,2.62,18,United Kingdom
16140,2,93,4.75,52,United Kingdom
16141,1,71,2.14,88,United Kingdom
16142,1,17,8.50,249,United Kingdom
16143,5,50,2.46,3,United Kingdom
16145,9,54,2.19,8,United Kingdom
16146,2,23,2.50,203,United Kingdom
16147,1,35,0.97,133,United Kingdom
16148,1,76,1.06,296,United Kingdom
16149,2,28,1.44,4,United Kingdom
16150,8,24,3.25,38,United Kingdom
16152,1,199,3.55,268,United Kingdom
16153,3,60,2.22,49,United Kingdom
16156,8,29,3.28,8,United Kingdom
16157,2,17,6.00,51,United Kingdom
16159,1,55,1.52,281,United Kingdom
16160,2,44,1.25,65,United Kingdom
16161,20,32,3.00,1,United Kingdom
16163,1,220,8.16,365,United Kingdom
16164,3,25,1.60,17,United Kingdom
16168,6,24,3.31,115,United Kingdom
16169,4,60,1.42,8,United Kingdom
16170,6,49,1.60,50,United Kingdom
16171,1,25,4.15,59,United Kingdom
16172,4,14,0.77,95,United Kingdom
16173,4,52,4.79,15,United Kingdom
16174,1,45,1.25,151,United Kingdom
16175,2,17,1.45,94,United Kingdom
16178,1,45,1.54,138,United Kingdom
16179,1,62,3.44,60,United Kingdom
16180,7,159,1.97,100,United Kingdom
16181,1,28,1.29,73,United Kingdom
16182,3,257,1.54,72,United Kingdom
16183,1,33,2.19,67,United Kingdom
16184,6,22,3.94,64,United Kingdom
16185,2,34,2.15,16,United Kingdom
16186,9,41,1.39,22,United Kingdom
16187,12,51,1.29,31,United Kingdom
16188,3,30,1.09,44,United Kingdom
16189,1,15,14.95,15,United Kingdom
16190,1,18,2.95,40,United Kingdom
16191,10,61,2.23,2,United Kingdom
16193,1,20,1.28,236,United Kingdom
16198,1,35,2.95,75,United Kingdom
16200,2,57,3.15,4,United Kingdom
16201,4,84,1.74,3,United Kingdom
16202,1,61,2.77,360,United Kingdom
16203,3,28,2.04,58,United Kingdom
16204,1,50,2.28,23,United Kingdom
16205,3,32,2.24,37,United Kingdom
16206,4,23,1.92,54,United Kingdom
16207,1,83,3.18,25,United Kingdom
16208,2,23,1.91,44,United Kingdom
16209,3,30,1.94,119,United Kingdom
16210,13,374,4.12,1,United Kingdom
16211,1,245,6.81,88,United Kingdom
16212,2,40,3.32,19,United Kingdom
16214,2,45,2.40,170,United Kingdom
16215,1,13,12.50,80,United Kingdom
16216,1,83,2.58,267,United Kingdom
16217,2,2,5.00,267,United Kingdom
16218,6,55,2.41,29,United Kingdom
16221,2,40,1.34,36,United Kingdom
16222,1,52,1.92,318,United Kingdom
16224,3,36,1.25,57,United Kingdom
16225,4,33,2.55,44,United Kingdom
16226,1,18,2.95,207,United Kingdom
16229,2,47,5.27,87,United Kingdom
16230,2,51,2.15,189,United Kingdom
16232,2,19,1.18,215,United Kingdom
16233,2,43,2.51,71,United Kingdom
16235,5,28,3.93,40,United Kingdom
16239,1,32,1.43,189,United Kingdom
16240,3,108,2.73,9,United Kingdom
16241,12,26,2.30,9,United Kingdom
16242,7,61,2.14,8,United Kingdom
16243,2,43,6.70,33,United Kingdom
16244,2,82,1.66,211,United Kingdom
16245,3,56,2.82,23,United Kingdom
16247,1,8,2.12,170,United Kingdom
16248,1,50,2.09,61,United Kingdom
16249,3,29,3.84,112,United Kingdom
16250,1,38,2.51,373,United Kingdom
16252,1,-19,1.03,366,United Kingdom
16253,2,292,1.36,66,United Kingdom
16255,8,25,1.71,16,United Kingdom
16258,3,113,2.24,45,United Kingdom
16260,1,437,3.12,50,United Kingdom
16261,4,24,3.27,17,United Kingdom
16262,1,-20,9.95,360,United Kingdom
16265,7,71,2.05,43,United Kingdom
16266,4,16,1.87,115,United Kingdom
16268,2,43,1.08,71,United Kingdom
16270,1,147,2.68,353,United Kingdom
16271,3,62,3.02,15,United Kingdom
16272,1,21,1.94,116,United Kingdom
16274,1,20,1.80,373,United Kingdom
16275,1,98,2.97,196,United Kingdom
16278,1,17,8.50,100,United Kingdom
16279,3,68,1.54,21,United Kingdom
16281,1,406,1.32,72,United Kingdom
16282,1,30,2.95,339,United Kingdom
16283,4,41,1.24,5,United Kingdom
16284,2,38,2.50,31,United Kingdom
16292,1,38,1.58,121,United Kingdom
16293,7,40,3.04,21,United Kingdom
16295,4,54,4.43,9,United Kingdom
16297,1,41,0.93,268,United Kingdom
16298,1,15,1.25,51,United Kingdom
16302,1,-20,0.85,107,United Kingdom
16303,4,174,1.83,25,United Kingdom
16305,1,28,1.15,138,United Kingdom
16306,4,21,2.02,213,United Kingdom
16309,3,29,4.58,91,United Kingdom
16311,2,29,2.17,17,United Kingdom
16313,1,43,0.79,3,United Kingdom
16315,1,44,1.53,330,United Kingdom
16316,4,51,2.04,64,United Kingdom
16317,3,69,0.98,119,United Kingdom
16318,1,17,1.45,35,United Kingdom
16320,2,63,3.82,172,Unspecified
16322,2,11,1.25,1,United Kingdom
16323,1,208,4.15,196,United Kingdom
16324,2,38,1.05,128,United Kingdom
16326,13,26,5.65,5,United Kingdom
16327,6,84,1.61,14,United Kingdom
16330,4,35,2.58,17,United Kingdom
16332,6,22,1.51,28,United Kingdom
16333,2,326,1.46,252,United Kingdom
16337,1,28,1.55,36,United Kingdom
16338,1,25,2.24,157,United Kingdom
16339,1,9,4.60,284,United Kingdom
16340,1,26,1.36,107,United Kingdom
16341,3,14,2.75,79,United Kingdom
16342,1,21,2.08,145,United Kingdom
16343,2,22,1.49,16,United Kingdom
16345,1,52,2.26,44,United Kingdom
16347,2,37,3.25,11,United Kingdom
16348,6,23,1.57,37,United Kingdom
16349,1,18,9.03,290,United Kingdom
16350,4,54,2.98,21,United Kingdom
16352,1,13,1.25,17,United Kingdom
16353,6,119,3.32,32,United Kingdom
16354,1,7,1.33,73,United Kingdom
16356,2,5,1.31,197,United Kingdom
16357,3,52,4.47,33,United Kingdom
16358,4,85,2.40,1,United Kingdom
16359,3,12,5.72,7,United Kingdom
16360,6,78,1.91,4,United Kingdom
16361,4,20,2.29,9,United Kingdom
16362,4,9,3.69,32,United Kingdom
16363,1,15,1.25,53,United Kingdom
16364,2,28,2.76,11,United Kingdom
16365,2,6,3.53,150,United Kingdom
16366,1,11,0.42,18,United Kingdom
16367,2,44,1.56,37,United Kingdom
16368,2,22,1.69,2,United Kingdom
16369,2,47,1.71,18,United Kingdom
16370,4,36,1.91,82,United Kingdom
16372,2,25,6.04,33,United Kingdom
16374,2,36,3.24,66,United Kingdom
16376,3,26,1.34,8,United Kingdom
16377,1,51,0.85,267,United Kingdom
16378,3,16,1.82,247,United Kingdom
16379,4,78,2.30,4,United Kingdom
16383,2,49,2.57,74,United Kingdom
16384,2,36,2.76,89,United Kingdom
16385,3,22,3.92,60,United Kingdom
16386,2,39,2.41,28,United Kingdom
16389,3,66,1.65,53,United Kingdom
16392,1,31,1.10,269,United Kingdom
16393,15,17,2.08,2,United Kingdom
16394,5,15,1.36,56,United Kingdom
16395,5,24,1.69,60,United Kingdom
16398,3,75,2.07,144,United Kingdom
16399,2,15,3.14,19,United Kingdom
16400,1,20,1.17,94,United Kingdom
16401,9,22,1.41,1,United Kingdom
16402,1,23,1.90,369,United Kingdom
16403,2,6,1.45,302,United Kingdom
16404,1,55,3.89,70,United Kingdom
16406,1,7,1.65,18,United Kingdom
16407,8,22,2.71,12,United Kingdom
16409,5,37,1.59,36,United Kingdom
16411,1,11,1.33,19,United Kingdom
16412,1,8,1.35,53,United Kingdom
16413,1,23,0.94,56,United Kingdom
16414,1,10,9.95,21,United Kingdom
16415,1,10,1.63,44,United Kingdom
16416,4,22,1.79,26,United Kingdom
16418,3,26,2.68,44,United Kingdom
16419,3,65,4.48,128,United Kingdom
16422,27,149,1.77,25,United Kingdom
16423,1,30,1.25,24,United Kingdom
16424,1,47,1.24,191,United Kingdom
16425,1,17,8.50,302,United Kingdom
16426,9,22,2.20,2,United Kingdom
16427,1,15,1.25,284,United Kingdom
16431,3,15,2.51,213,United Kingdom
16432,1,16,7.95,64,United Kingdom
16433,1,92,3.29,28,United Kingdom
16434,7,43,3.56,29,United Kingdom
16438,5,20,1.90,5,United Kingdom
16440,5,77,2.27,7,United Kingdom
16441,1,26,1.42,291,United Kingdom
16442,3,33,1.94,1,United Kingdom
16444,3,10,6.52,46,United Kingdom
16445,1,32,1.71,33,United Kingdom
16447,1,7,2.28,135,United Kingdom
16448,1,10,1.25,198,United Kingdom
16449,3,43,4.91,190,United Kingdom
16451,1,28,2.02,87,United Kingdom
16455,5,52,2.01,63,United Kingdom
16456,5,58,2.04,99,United Kingdom
16457,1,20,1.65,218,United Kingdom
16458,15,27,1.52,2,United Kingdom
16460,2,23,1.24,72,United Kingdom
16461,1,17,5.72,177,United Kingdom
16463,3,38,2.05,52,United Kingdom
16464,3,60,1.55,19,United Kingdom
16466,6,17,1.82,33,United Kingdom
16469,4,25,3.01,23,United Kingdom
16470,3,15,1.11,51,United Kingdom
16471,1,73,1.59,274,United Kingdom
16473,1,10,0.85,287,United Kingdom
16474,6,29,2.20,17,United Kingdom
16475,2,19,1.15,162,United Kingdom
16477,7,48,2.48,63,United Kingdom
16478,1,33,3.27,65,United Kingdom
16480,1,48,1.37,75,United Kingdom
16482,1,32,0.49,15,United Kingdom
16483,1,10,1.65,192,United Kingdom
16484,2,2,2.85,189,United Kingdom
16485,1,32,1.24,77,United Kingdom
16488,2,12,0.36,33,United Kingdom
16491,1,86,1.16,46,United Kingdom
16493,4,48,1.44,72,United Kingdom
16494,1,175,1.62,296,United Kingdom
16495,2,59,2.61,3,United Kingdom
16496,3,48,4.09,8,United Kingdom
16497,3,78,2.36,49,United Kingdom
16498,1,41,4.14,162,United Kingdom
16499,2,1,9.45,364,United Kingdom
16500,3,73,56.97,4,United Kingdom
16503,2,35,5.87,106,United Kingdom
16504,1,51,0.84,25,United Kingdom
16505,1,359,2.49,31,United Kingdom
16509,1,30,9.95,296,United Kingdom
16510,1,97,2.78,372,United Kingdom
16511,3,29,4.52,21,United Kingdom
16513,3,61,2.98,4,United Kingdom
16515,4,27,1.70,91,United Kingdom
16516,1,17,1.65,30,United Kingdom
16517,1,8,0.65,277,United Kingdom
16518,2,29,2.80,61,United Kingdom
16519,1,26,1.45,25,United Kingdom
16520,3,38,2.31,186,United Kingdom
16523,18,62,2.63,1,United Kingdom
16525,13,80,3.49,2,United Kingdom
16526,1,10,1.25,171,United Kingdom
16527,1,37,3.73,81,United Kingdom
16528,1,74,1.77,3,United Kingdom
16529,1,75,1.84,190,United Kingdom
16531,6,24,1.23,22,United Kingdom
16533,3,45,1.78,19,United Kingdom
16535,1,74,2.48,5,United Kingdom
16536,1,21,1.86,110,United Kingdom
16539,3,60,4.98,2,United Kingdom
16545,1,77,4.25,164,United Kingdom
16546,1,-104,0.72,372,United Kingdom
16549,10,60,2.14,10,United Kingdom
16550,8,38,1.93,108,United Kingdom
16551,3,44,2.78,95,United Kingdom
16552,1,17,1.65,242,United Kingdom
16553,8,133,1.64,163,United Kingdom
16554,4,22,2.68,3,United Kingdom
16555,2,51,1.79,35,United Kingdom
16556,6,58,2.13,66,United Kingdom
16557,2,51,7.05,24,United Kingdom
16558,20,55,2.04,0,United Kingdom
16560,2,76,1.40,26,United Kingdom
16561,2,62,3.83,5,United Kingdom
16563,1,15,1.25,53,United Kingdom
16566,1,10,0.42,15,United Kingdom
16567,2,115,1.18,194,United Kingdom
16570,7,98,2.82,15,United Kingdom
16571,5,16,2.60,3,United Kingdom
16572,2,26,5.18,127,United Kingdom
16573,2,34,2.88,84,United Kingdom
16574,1,41,0.85,71,United Kingdom
16579,1,-31,2.55,365,United Kingdom
16581,2,-4,1.60,155,United Kingdom
16582,1,12,1.95,113,United Kingdom
16583,1,68,1.79,373,United Kingdom
16584,3,29,1.92,80,United Kingdom
16589,2,31,1.00,71,United Kingdom
16592,8,69,1.79,4,United Kingdom
16593,2,62,4.61,189,United Kingdom
16594,1,19,3.76,75,United Kingdom
16595,1,49,1.48,61,United Kingdom
16596,1,55,1.98,366,United Kingdom
16600,3,13,0.42,4,United Kingdom
16601,1,21,2.64,40,United Kingdom
16602,1,73,2.81,36,United Kingdom
16603,2,40,1.49,74,United Kingdom
16607,11,2,27.76,17,United Kingdom
16609,8,84,2.28,15,United Kingdom
16610,1,11,0.95,219,United Kingdom
16611,1,5,0.42,186,United Kingdom
16612,3,35,2.15,119,United Kingdom
16613,1,10,0.85,70,United Kingdom
16614,1,129,4.95,182,United Kingdom
16616,2,23,0.76,15,United Kingdom
16617,1,81,3.02,235,United Kingdom
16618,3,88,2.21,31,United Kingdom
16619,1,33,1.37,263,United Kingdom
16621,1,15,1.25,51,United Kingdom
16624,2,50,1.91,80,United Kingdom
16625,1,21,1.50,274,United Kingdom
16626,8,73,2.04,22,United Kingdom
16628,5,41,2.35,106,United Kingdom
16629,2,24,0.76,73,United Kingdom
16633,6,42,3.00,17,United Kingdom
16634,1,13,3.25,372,United Kingdom
16637,4,47,10.23,32,United Kingdom
16638,5,23,2.62,99,United Kingdom
16639,3,8,5.84,25,United Kingdom
16641,1,58,2.91,105,United Kingdom
16642,2,49,3.13,4,United Kingdom
16643,1,87,2.64,245,United Kingdom
16644,2,42,1.93,177,United Kingdom
16647,1,29,1.59,204,United Kingdom
16648,1,20,1.25,42,United Kingdom
16650,1,35,1.45,71,United Kingdom
16652,4,106,1.57,58,United Kingdom
16653,2,49,3.09,64,United Kingdom
16654,5,18,3.21,141,United Kingdom
16655,6,59,1.31,17,United Kingdom
16656,6,119,0.63,30,United Kingdom
16657,4,22,0.53,9,United Kingdom
16660,2,47,2.16,16,United Kingdom
16666,1,23,0.43,19,United Kingdom
16667,2,79,2.47,68,United Kingdom
16668,2,10,0.63,15,United Kingdom
16669,3,50,1.65,23,United Kingdom
16670,10,40,2.18,18,United Kingdom
16672,7,94,3.59,112,United Kingdom
16674,2,15,1.95,54,United Kingdom
16676,4,30,3.54,33,United Kingdom
16678,11,27,2.00,2,United Kingdom
16681,1,20,0.42,77,United Kingdom
16682,3,56,1.22,4,United Kingdom
16684,9,451,1.58,4,United Kingdom
16685,1,32,0.39,61,United Kingdom
16686,6,56,1.85,47,United Kingdom
16688,3,43,1.73,1,United Kingdom
16689,1,58,3.22,82,United Kingdom
16690,2,23,1.25,72,United Kingdom
16693,2,21,4.28,68,United Kingdom
16696,2,27,2.95,213,United Kingdom
16700,14,56,2.21,8,United Kingdom
16701,11,80,1.95,8,United Kingdom
16705,13,93,5.78,4,United Kingdom
16706,3,21,2.38,37,United Kingdom
16708,1,59,4.22,45,United Kingdom
16709,4,55,4.56,84,United Kingdom
16710,10,27,1.64,19,United Kingdom
16712,10,39,2.46,18,United Kingdom
16713,15,35,3.08,18,United Kingdom
16714,1,296,8.70,317,United Kingdom
16715,1,14,0.29,78,United Kingdom
